district,state,date,temp_max_c,temp_min_c,precip_mm,rain_mm
Davanagere,Karnataka,2023-08-04,28.5,22.1,2.8,2.8
Davanagere,Karnataka,2023-08-05,28.6,21.9,1.5,1.5
Davanagere,Karnataka,2023-08-06,29.3,22.3,2.3,2.3
Davanagere,Karnataka,2023-08-07,29.2,22.4,1.0,1.0
Davanagere,Karnataka,2023-08-08,29.2,22.2,0.8,0.8
Davanagere,Karnataka,2023-08-09,29.6,21.4,2.1,2.1
Davanagere,Karnataka,2023-08-10,29.9,21.6,0.4,0.4
Davanagere,Karnataka,2023-08-11,30.4,20.8,1.1,1.1
Davanagere,Karnataka,2023-08-12,30.2,21.1,1.1,1.1
Davanagere,Karnataka,2023-08-13,29.6,21.6,1.9,1.9
Davanagere,Karnataka,2023-08-14,29.8,20.8,0.2,0.2
Davanagere,Karnataka,2023-08-15,29.6,21.4,0.7,0.7
Davanagere,Karnataka,2023-08-16,30.5,20.8,0.7,0.7
Davanagere,Karnataka,2023-08-17,29.9,21.2,1.4,1.4
Davanagere,Karnataka,2023-08-18,29.5,21.3,1.8,1.8
Davanagere,Karnataka,2023-08-19,27.3,22.0,7.8,7.8
Davanagere,Karnataka,2023-08-20,29.6,21.8,1.3,1.3
Davanagere,Karnataka,2023-08-21,30.1,21.2,1.1,1.1
Davanagere,Karnataka,2023-08-22,30.6,21.3,0.1,0.1
Davanagere,Karnataka,2023-08-23,30.3,20.8,2.1,2.1
Davanagere,Karnataka,2023-08-24,30.6,19.9,1.0,1.0
Davanagere,Karnataka,2023-08-25,29.9,21.0,3.4,3.4
Davanagere,Karnataka,2023-08-26,28.9,22.0,4.8,4.8
Davanagere,Karnataka,2023-08-27,30.8,21.0,0.0,0.0
Davanagere,Karnataka,2023-08-28,30.6,20.6,2.9,2.9
Davanagere,Karnataka,2023-08-29,30.5,21.5,0.5,0.5
Davanagere,Karnataka,2023-08-30,30.5,21.2,2.3,2.3
Davanagere,Karnataka,2023-08-31,31.1,21.5,10.8,10.8
Davanagere,Karnataka,2023-09-01,31.5,22.1,1.7,1.7
Davanagere,Karnataka,2023-09-02,31.0,21.8,0.4,0.4
Davanagere,Karnataka,2023-09-03,30.8,21.2,0.5,0.5
Davanagere,Karnataka,2023-09-04,25.6,22.1,6.3,6.3
Davanagere,Karnataka,2023-09-05,26.7,21.4,15.1,15.1
Davanagere,Karnataka,2023-09-06,29.7,21.8,2.4,2.4
Davanagere,Karnataka,2023-09-07,29.4,21.8,1.0,1.0
Davanagere,Karnataka,2023-09-08,29.5,21.7,1.5,1.5
Davanagere,Karnataka,2023-09-09,29.3,22.6,2.1,2.1
Davanagere,Karnataka,2023-09-10,29.6,22.4,0.8,0.8
Davanagere,Karnataka,2023-09-11,30.6,22.4,5.2,5.2
Davanagere,Karnataka,2023-09-12,29.7,22.3,1.3,1.3
Davanagere,Karnataka,2023-09-13,30.2,22.4,1.2,1.2
Davanagere,Karnataka,2023-09-14,29.3,21.9,7.4,7.4
Davanagere,Karnataka,2023-09-15,30.1,22.2,13.2,13.2
Davanagere,Karnataka,2023-09-16,29.5,22.3,3.8,3.8
Davanagere,Karnataka,2023-09-17,29.5,22.1,4.4,4.4
Davanagere,Karnataka,2023-09-18,30.6,21.4,1.3,1.3
Davanagere,Karnataka,2023-09-19,30.3,21.9,5.9,5.9
Davanagere,Karnataka,2023-09-20,30.3,21.8,4.6,4.6
Davanagere,Karnataka,2023-09-21,30.9,22.0,4.1,4.1
Davanagere,Karnataka,2023-09-22,30.6,22.5,1.2,1.2
Davanagere,Karnataka,2023-09-23,31.2,22.8,1.3,1.3
Davanagere,Karnataka,2023-09-24,30.3,22.0,2.4,2.4
Davanagere,Karnataka,2023-09-25,30.8,22.3,7.0,7.0
Davanagere,Karnataka,2023-09-26,30.1,22.2,4.0,4.0
Davanagere,Karnataka,2023-09-27,29.9,22.0,13.0,13.0
Davanagere,Karnataka,2023-09-28,29.7,22.0,15.3,15.3
Davanagere,Karnataka,2023-09-29,30.2,22.4,2.7,2.7
Davanagere,Karnataka,2023-09-30,29.7,22.0,1.4,1.4
Davanagere,Karnataka,2023-10-01,28.9,22.0,1.3,1.3
Davanagere,Karnataka,2023-10-02,30.4,21.8,1.2,1.2
Davanagere,Karnataka,2023-10-03,29.2,20.7,1.5,1.5
Davanagere,Karnataka,2023-10-04,29.8,20.8,2.4,2.4
Davanagere,Karnataka,2023-10-05,30.7,21.7,2.3,2.3
Davanagere,Karnataka,2023-10-06,30.7,22.3,0.2,0.2
Davanagere,Karnataka,2023-10-07,31.1,21.6,0.0,0.0
Davanagere,Karnataka,2023-10-08,32.5,22.5,0.1,0.1
Davanagere,Karnataka,2023-10-09,32.2,22.5,0.0,0.0
Davanagere,Karnataka,2023-10-10,31.9,23.2,0.3,0.3
Davanagere,Karnataka,2023-10-11,32.4,23.5,0.2,0.2
Davanagere,Karnataka,2023-10-12,32.9,22.2,0.6,0.6
Davanagere,Karnataka,2023-10-13,34.1,21.3,0.0,0.0
Davanagere,Karnataka,2023-10-14,34.0,21.9,0.0,0.0
Davanagere,Karnataka,2023-10-15,32.9,21.7,0.2,0.2
Davanagere,Karnataka,2023-10-16,33.3,21.9,1.4,1.4
Davanagere,Karnataka,2023-10-17,31.8,21.8,19.4,19.4
Davanagere,Karnataka,2023-10-18,33.5,22.4,0.0,0.0
Davanagere,Karnataka,2023-10-19,33.7,20.8,0.0,0.0
Davanagere,Karnataka,2023-10-20,33.7,20.2,0.0,0.0
Davanagere,Karnataka,2023-10-21,33.2,20.6,0.0,0.0
Davanagere,Karnataka,2023-10-22,33.5,20.4,0.0,0.0
Davanagere,Karnataka,2023-10-23,32.9,20.8,0.0,0.0
Davanagere,Karnataka,2023-10-24,32.3,19.3,0.0,0.0
Davanagere,Karnataka,2023-10-25,32.9,20.3,0.0,0.0
Davanagere,Karnataka,2023-10-26,32.7,20.1,0.0,0.0
Davanagere,Karnataka,2023-10-27,32.5,20.5,0.0,0.0
Davanagere,Karnataka,2023-10-28,33.0,18.9,0.0,0.0
Davanagere,Karnataka,2023-10-29,33.0,21.8,7.1,7.1
Davanagere,Karnataka,2023-10-30,31.8,21.0,5.5,5.5
Davanagere,Karnataka,2023-10-31,31.9,21.0,0.2,0.2
Davanagere,Karnataka,2023-11-01,32.5,21.8,0.0,0.0
Davanagere,Karnataka,2023-11-02,32.9,21.8,1.8,1.8
Davanagere,Karnataka,2023-11-03,33.5,22.3,0.5,0.5
Davanagere,Karnataka,2023-11-04,32.4,21.7,0.2,0.2
Davanagere,Karnataka,2023-11-05,32.3,22.0,12.7,12.7
Davanagere,Karnataka,2023-11-06,29.5,21.1,24.5,24.5
Davanagere,Karnataka,2023-11-07,29.6,20.4,0.4,0.4
Davanagere,Karnataka,2023-11-08,29.5,21.3,10.3,10.3
Davanagere,Karnataka,2023-11-09,29.8,21.0,16.7,16.7
Davanagere,Karnataka,2023-11-10,29.9,21.1,0.0,0.0
Davanagere,Karnataka,2023-11-11,29.9,21.3,0.0,0.0
Davanagere,Karnataka,2023-11-12,29.8,20.1,0.0,0.0
Davanagere,Karnataka,2023-11-13,29.5,19.3,0.0,0.0
Davanagere,Karnataka,2023-11-14,29.2,19.7,0.0,0.0
Davanagere,Karnataka,2023-11-15,30.3,19.5,0.0,0.0
Davanagere,Karnataka,2023-11-16,30.5,19.7,0.0,0.0
Davanagere,Karnataka,2023-11-17,31.1,19.7,0.0,0.0
Davanagere,Karnataka,2023-11-18,31.2,20.4,0.0,0.0
Davanagere,Karnataka,2023-11-19,31.5,21.3,0.0,0.0
Davanagere,Karnataka,2023-11-20,31.1,20.8,0.0,0.0
Davanagere,Karnataka,2023-11-21,30.8,19.7,0.0,0.0
Davanagere,Karnataka,2023-11-22,32.2,21.0,0.0,0.0
Davanagere,Karnataka,2023-11-23,31.5,21.8,4.1,4.1
Davanagere,Karnataka,2023-11-24,31.7,21.1,0.0,0.0
Davanagere,Karnataka,2023-11-25,31.0,21.3,1.0,1.0
Davanagere,Karnataka,2023-11-26,30.4,21.3,0.0,0.0
Davanagere,Karnataka,2023-11-27,30.0,19.4,0.0,0.0
Davanagere,Karnataka,2023-11-28,31.1,20.6,0.0,0.0
Davanagere,Karnataka,2023-11-29,31.7,21.3,0.0,0.0
Davanagere,Karnataka,2023-11-30,31.3,21.0,0.0,0.0
Davanagere,Karnataka,2023-12-01,31.2,20.1,0.3,0.3
Davanagere,Karnataka,2023-12-02,31.8,21.1,0.0,0.0
Davanagere,Karnataka,2023-12-03,31.3,20.9,0.0,0.0
Davanagere,Karnataka,2023-12-04,30.4,19.8,0.0,0.0
Davanagere,Karnataka,2023-12-05,31.1,20.3,0.0,0.0
Davanagere,Karnataka,2023-12-06,31.0,18.8,0.0,0.0
Davanagere,Karnataka,2023-12-07,31.7,19.1,0.0,0.0
Davanagere,Karnataka,2023-12-08,31.4,21.1,0.6,0.6
Davanagere,Karnataka,2023-12-09,30.8,21.8,1.3,1.3
Davanagere,Karnataka,2023-12-10,31.4,22.3,0.0,0.0
Davanagere,Karnataka,2023-12-11,30.3,21.8,0.0,0.0
Davanagere,Karnataka,2023-12-12,31.1,20.1,0.0,0.0
Davanagere,Karnataka,2023-12-13,30.2,18.1,0.0,0.0
Davanagere,Karnataka,2023-12-14,29.3,18.0,0.0,0.0
Davanagere,Karnataka,2023-12-15,30.6,18.4,0.0,0.0
Davanagere,Karnataka,2023-12-16,30.0,20.1,0.0,0.0
Davanagere,Karnataka,2023-12-17,31.6,21.4,0.0,0.0
Davanagere,Karnataka,2023-12-18,29.9,20.7,0.0,0.0
Davanagere,Karnataka,2023-12-19,29.6,19.7,0.0,0.0
Davanagere,Karnataka,2023-12-20,30.4,18.6,0.0,0.0
Davanagere,Karnataka,2023-12-21,31.4,18.4,0.0,0.0
Davanagere,Karnataka,2023-12-22,30.9,18.9,0.0,0.0
Davanagere,Karnataka,2023-12-23,31.0,17.6,0.0,0.0
Davanagere,Karnataka,2023-12-24,31.3,16.6,0.0,0.0
Davanagere,Karnataka,2023-12-25,31.5,17.8,0.0,0.0
Davanagere,Karnataka,2023-12-26,31.3,16.7,0.0,0.0
Davanagere,Karnataka,2023-12-27,31.1,16.9,0.0,0.0
Davanagere,Karnataka,2023-12-28,31.7,17.2,0.0,0.0
Davanagere,Karnataka,2023-12-29,31.8,17.9,0.0,0.0
Davanagere,Karnataka,2023-12-30,31.8,17.6,0.0,0.0
Davanagere,Karnataka,2023-12-31,31.0,19.5,0.0,0.0
Davanagere,Karnataka,2024-01-01,31.8,19.5,0.0,0.0
Davanagere,Karnataka,2024-01-02,29.9,21.3,0.0,0.0
Davanagere,Karnataka,2024-01-03,31.2,21.0,0.0,0.0
Davanagere,Karnataka,2024-01-04,27.8,20.2,2.0,2.0
Davanagere,Karnataka,2024-01-05,31.7,18.1,0.0,0.0
Davanagere,Karnataka,2024-01-06,31.6,21.0,5.6,5.6
Davanagere,Karnataka,2024-01-07,30.1,20.8,2.6,2.6
Davanagere,Karnataka,2024-01-08,29.0,20.1,0.0,0.0
Davanagere,Karnataka,2024-01-09,30.3,20.6,1.2,1.2
Davanagere,Karnataka,2024-01-10,30.0,20.5,0.0,0.0
Davanagere,Karnataka,2024-01-11,31.4,19.9,0.0,0.0
Davanagere,Karnataka,2024-01-12,32.1,19.6,0.0,0.0
Davanagere,Karnataka,2024-01-13,31.7,19.0,0.0,0.0
Davanagere,Karnataka,2024-01-14,31.6,19.3,0.0,0.0
Davanagere,Karnataka,2024-01-15,31.7,18.6,0.0,0.0
Davanagere,Karnataka,2024-01-16,31.1,17.6,0.0,0.0
Davanagere,Karnataka,2024-01-17,31.1,17.3,0.0,0.0
Davanagere,Karnataka,2024-01-18,29.8,18.1,0.0,0.0
Davanagere,Karnataka,2024-01-19,32.5,18.0,0.0,0.0
Davanagere,Karnataka,2024-01-20,32.1,18.3,0.0,0.0
Davanagere,Karnataka,2024-01-21,32.4,17.7,0.0,0.0
Davanagere,Karnataka,2024-01-22,32.7,18.7,0.0,0.0
Davanagere,Karnataka,2024-01-23,32.0,17.7,0.0,0.0
Davanagere,Karnataka,2024-01-24,32.0,17.2,0.0,0.0
Davanagere,Karnataka,2024-01-25,31.7,17.2,0.0,0.0
Davanagere,Karnataka,2024-01-26,31.6,17.9,0.0,0.0
Davanagere,Karnataka,2024-01-27,31.8,19.5,0.0,0.0
Davanagere,Karnataka,2024-01-28,31.4,19.1,0.0,0.0
Davanagere,Karnataka,2024-01-29,31.3,19.4,0.0,0.0
Davanagere,Karnataka,2024-01-30,31.9,19.2,0.0,0.0
Davanagere,Karnataka,2024-01-31,32.4,16.7,0.0,0.0
Davanagere,Karnataka,2024-02-01,32.4,15.9,0.0,0.0
Davanagere,Karnataka,2024-02-02,32.6,17.4,0.0,0.0
Davanagere,Karnataka,2024-02-03,34.8,17.8,0.0,0.0
Davanagere,Karnataka,2024-02-04,33.6,20.0,0.0,0.0
Davanagere,Karnataka,2024-02-05,34.5,19.5,0.0,0.0
Davanagere,Karnataka,2024-02-06,35.6,20.3,0.0,0.0
Davanagere,Karnataka,2024-02-07,36.0,21.3,0.0,0.0
Davanagere,Karnataka,2024-02-08,36.0,20.2,0.0,0.0
Davanagere,Karnataka,2024-02-09,36.0,22.1,0.0,0.0
Davanagere,Karnataka,2024-02-10,35.5,20.8,0.0,0.0
Davanagere,Karnataka,2024-02-11,35.1,20.0,0.0,0.0
Davanagere,Karnataka,2024-02-12,35.3,20.7,0.0,0.0
Davanagere,Karnataka,2024-02-13,34.6,19.7,0.0,0.0
Davanagere,Karnataka,2024-02-14,34.8,21.3,0.0,0.0
Davanagere,Karnataka,2024-02-15,35.0,22.4,0.0,0.0
Davanagere,Karnataka,2024-02-16,35.0,20.7,0.0,0.0
Davanagere,Karnataka,2024-02-17,35.3,21.7,0.0,0.0
Davanagere,Karnataka,2024-02-18,35.1,21.1,0.0,0.0
Davanagere,Karnataka,2024-02-19,35.4,20.3,0.0,0.0
Davanagere,Karnataka,2024-02-20,35.5,19.7,0.0,0.0
Davanagere,Karnataka,2024-02-21,35.2,19.6,0.0,0.0
Davanagere,Karnataka,2024-02-22,34.5,18.5,0.0,0.0
Davanagere,Karnataka,2024-02-23,34.2,18.1,0.0,0.0
Davanagere,Karnataka,2024-02-24,35.2,18.8,0.0,0.0
Davanagere,Karnataka,2024-02-25,35.2,19.3,0.0,0.0
Davanagere,Karnataka,2024-02-26,36.1,21.4,0.0,0.0
Davanagere,Karnataka,2024-02-27,36.3,22.5,0.0,0.0
Davanagere,Karnataka,2024-02-28,35.6,22.7,0.0,0.0
Davanagere,Karnataka,2024-02-29,36.3,21.7,0.0,0.0
Davanagere,Karnataka,2024-03-01,36.6,20.7,0.0,0.0
Davanagere,Karnataka,2024-03-02,36.1,20.8,0.0,0.0
Davanagere,Karnataka,2024-03-03,36.2,20.9,0.0,0.0
Davanagere,Karnataka,2024-03-04,36.3,21.6,0.0,0.0
Davanagere,Karnataka,2024-03-05,37.1,21.5,0.0,0.0
Davanagere,Karnataka,2024-03-06,36.1,22.3,0.0,0.0
Davanagere,Karnataka,2024-03-07,36.5,20.8,0.0,0.0
Davanagere,Karnataka,2024-03-08,37.2,20.6,0.0,0.0
Davanagere,Karnataka,2024-03-09,37.4,20.3,0.0,0.0
Davanagere,Karnataka,2024-03-10,38.6,23.6,0.0,0.0
Davanagere,Karnataka,2024-03-11,37.0,23.7,0.0,0.0
Davanagere,Karnataka,2024-03-12,37.8,23.3,0.0,0.0
Davanagere,Karnataka,2024-03-13,37.1,25.0,0.2,0.2
Davanagere,Karnataka,2024-03-14,37.2,22.7,0.0,0.0
Davanagere,Karnataka,2024-03-15,37.9,21.1,0.0,0.0
Davanagere,Karnataka,2024-03-16,37.1,21.8,0.0,0.0
Davanagere,Karnataka,2024-03-17,37.5,22.7,0.0,0.0
Davanagere,Karnataka,2024-03-18,37.8,23.2,0.0,0.0
Davanagere,Karnataka,2024-03-19,37.8,23.1,0.0,0.0
Davanagere,Karnataka,2024-03-20,37.6,21.7,0.0,0.0
Davanagere,Karnataka,2024-03-21,35.9,23.2,0.0,0.0
Davanagere,Karnataka,2024-03-22,36.9,22.9,0.0,0.0
Davanagere,Karnataka,2024-03-23,37.1,22.7,0.0,0.0
Davanagere,Karnataka,2024-03-24,37.8,23.5,0.0,0.0
Davanagere,Karnataka,2024-03-25,39.5,23.0,0.0,0.0
Davanagere,Karnataka,2024-03-26,39.1,23.6,0.0,0.0
Davanagere,Karnataka,2024-03-27,39.5,23.4,0.0,0.0
Davanagere,Karnataka,2024-03-28,39.9,22.7,0.0,0.0
Davanagere,Karnataka,2024-03-29,39.9,23.0,0.0,0.0
Davanagere,Karnataka,2024-03-30,39.9,22.8,0.0,0.0
Davanagere,Karnataka,2024-03-31,39.5,22.7,0.0,0.0
Davanagere,Karnataka,2024-04-01,38.9,23.1,0.0,0.0
Davanagere,Karnataka,2024-04-02,39.0,22.5,0.0,0.0
Davanagere,Karnataka,2024-04-03,39.2,23.3,0.0,0.0
Davanagere,Karnataka,2024-04-04,40.6,23.6,0.0,0.0
Davanagere,Karnataka,2024-04-05,39.7,23.6,0.0,0.0
Davanagere,Karnataka,2024-04-06,39.9,23.6,0.0,0.0
Davanagere,Karnataka,2024-04-07,39.4,24.5,0.0,0.0
Davanagere,Karnataka,2024-04-08,39.4,23.8,0.0,0.0
Davanagere,Karnataka,2024-04-09,39.0,24.1,0.0,0.0
Davanagere,Karnataka,2024-04-10,39.6,24.4,0.0,0.0
Davanagere,Karnataka,2024-04-11,39.0,24.5,0.0,0.0
Davanagere,Karnataka,2024-04-12,38.2,25.0,0.1,0.1
Davanagere,Karnataka,2024-04-13,35.9,24.4,12.8,12.8
Davanagere,Karnataka,2024-04-14,37.9,23.6,0.0,0.0
Davanagere,Karnataka,2024-04-15,39.6,23.1,0.0,0.0
Davanagere,Karnataka,2024-04-16,39.7,23.7,0.0,0.0
Davanagere,Karnataka,2024-04-17,39.7,23.7,0.0,0.0
Davanagere,Karnataka,2024-04-18,39.6,24.4,0.0,0.0
Davanagere,Karnataka,2024-04-19,38.2,25.0,7.2,7.2
Davanagere,Karnataka,2024-04-20,34.4,25.0,3.9,3.9
Davanagere,Karnataka,2024-04-21,38.4,24.4,0.0,0.0
Davanagere,Karnataka,2024-04-22,38.1,24.8,0.1,0.1
Davanagere,Karnataka,2024-04-23,38.6,24.8,0.0,0.0
Davanagere,Karnataka,2024-04-24,39.0,24.3,0.0,0.0
Davanagere,Karnataka,2024-04-25,38.5,23.7,0.0,0.0
Davanagere,Karnataka,2024-04-26,38.5,23.5,0.0,0.0
Davanagere,Karnataka,2024-04-27,41.6,23.7,0.0,0.0
Davanagere,Karnataka,2024-04-28,40.3,23.8,0.0,0.0
Davanagere,Karnataka,2024-04-29,39.9,24.3,0.0,0.0
Davanagere,Karnataka,2024-04-30,40.9,24.7,0.0,0.0
Davanagere,Karnataka,2024-05-01,39.4,25.7,0.0,0.0
Davanagere,Karnataka,2024-05-02,39.9,24.8,0.0,0.0
Davanagere,Karnataka,2024-05-03,39.3,24.9,0.0,0.0
Davanagere,Karnataka,2024-05-04,39.1,23.8,0.0,0.0
Davanagere,Karnataka,2024-05-05,39.1,22.8,0.0,0.0
Davanagere,Karnataka,2024-05-06,40.5,24.0,0.0,0.0
Davanagere,Karnataka,2024-05-07,39.3,24.3,0.6,0.6
Davanagere,Karnataka,2024-05-08,38.7,24.4,0.1,0.1
Davanagere,Karnataka,2024-05-09,38.0,24.9,0.0,0.0
Davanagere,Karnataka,2024-05-10,38.6,24.4,0.0,0.0
Davanagere,Karnataka,2024-05-11,38.0,25.4,0.3,0.3
Davanagere,Karnataka,2024-05-12,34.6,24.6,3.3,3.3
Davanagere,Karnataka,2024-05-13,35.2,24.5,0.0,0.0
Davanagere,Karnataka,2024-05-14,33.5,23.9,4.7,4.7
Davanagere,Karnataka,2024-05-15,35.4,23.2,0.0,0.0
Davanagere,Karnataka,2024-05-16,34.6,23.2,18.2,18.2
Davanagere,Karnataka,2024-05-17,34.0,22.7,1.2,1.2
Davanagere,Karnataka,2024-05-18,34.5,23.2,8.4,8.4
Davanagere,Karnataka,2024-05-19,31.7,22.5,16.2,16.2
Davanagere,Karnataka,2024-05-20,32.3,23.4,15.5,15.5
Davanagere,Karnataka,2024-05-21,32.9,23.2,17.7,17.7
Davanagere,Karnataka,2024-05-22,33.0,23.3,0.6,0.6
Davanagere,Karnataka,2024-05-23,32.5,23.5,0.1,0.1
Davanagere,Karnataka,2024-05-24,32.3,22.3,19.6,19.6
Davanagere,Karnataka,2024-05-25,31.3,24.3,0.2,0.2
Davanagere,Karnataka,2024-05-26,29.4,24.2,3.4,3.4
Davanagere,Karnataka,2024-05-27,30.5,23.3,0.1,0.1
Davanagere,Karnataka,2024-05-28,32.4,23.2,0.0,0.0
Davanagere,Karnataka,2024-05-29,33.3,23.5,0.0,0.0
Davanagere,Karnataka,2024-05-30,34.4,23.0,0.1,0.1
Davanagere,Karnataka,2024-05-31,33.7,24.6,0.0,0.0
Davanagere,Karnataka,2024-06-01,33.4,23.9,3.8,3.8
Davanagere,Karnataka,2024-06-02,32.0,23.5,5.1,5.1
Davanagere,Karnataka,2024-06-03,32.6,24.3,6.6,6.6
Davanagere,Karnataka,2024-06-04,32.9,23.2,5.4,5.4
Davanagere,Karnataka,2024-06-05,31.0,23.5,16.0,16.0
Davanagere,Karnataka,2024-06-06,31.9,22.8,6.7,6.7
Davanagere,Karnataka,2024-06-07,29.1,22.9,15.9,15.9
Davanagere,Karnataka,2024-06-08,28.2,22.0,21.3,21.3
Davanagere,Karnataka,2024-06-09,26.8,22.0,6.4,6.4
Davanagere,Karnataka,2024-06-10,29.5,21.6,2.9,2.9
Davanagere,Karnataka,2024-06-11,28.3,22.4,2.9,2.9
Davanagere,Karnataka,2024-06-12,28.7,22.4,3.5,3.5
Davanagere,Karnataka,2024-06-13,27.6,21.9,8.4,8.4
Davanagere,Karnataka,2024-06-14,29.4,22.3,0.7,0.7
Davanagere,Karnataka,2024-06-15,30.6,21.9,0.0,0.0
Davanagere,Karnataka,2024-06-16,30.0,22.1,10.9,10.9
Davanagere,Karnataka,2024-06-17,29.1,22.0,17.9,17.9
Davanagere,Karnataka,2024-06-18,29.7,22.4,12.3,12.3
Davanagere,Karnataka,2024-06-19,29.2,22.6,6.6,6.6
Davanagere,Karnataka,2024-06-20,29.8,22.4,0.5,0.5
Davanagere,Karnataka,2024-06-21,29.6,22.4,3.6,3.6
Davanagere,Karnataka,2024-06-22,28.2,21.6,1.0,1.0
Davanagere,Karnataka,2024-06-23,28.4,22.4,4.2,4.2
Davanagere,Karnataka,2024-06-24,29.3,22.4,6.3,6.3
Davanagere,Karnataka,2024-06-25,28.0,22.3,3.4,3.4
Davanagere,Karnataka,2024-06-26,28.3,22.1,4.5,4.5
Davanagere,Karnataka,2024-06-27,27.1,22.3,3.0,3.0
Davanagere,Karnataka,2024-06-28,29.4,22.0,2.1,2.1
Davanagere,Karnataka,2024-06-29,29.6,21.8,2.4,2.4
Davanagere,Karnataka,2024-06-30,27.7,22.6,4.8,4.8
Davanagere,Karnataka,2024-07-01,28.7,22.1,1.6,1.6
Davanagere,Karnataka,2024-07-02,28.8,22.2,1.1,1.1
Davanagere,Karnataka,2024-07-03,29.2,22.7,1.5,1.5
Davanagere,Karnataka,2024-07-04,27.0,22.2,2.7,2.7
Davanagere,Karnataka,2024-07-05,27.7,22.1,15.6,15.6
Davanagere,Karnataka,2024-07-06,25.8,21.9,3.3,3.3
Davanagere,Karnataka,2024-07-07,28.3,21.6,8.9,8.9
Davanagere,Karnataka,2024-07-08,28.5,21.2,4.8,4.8
Davanagere,Karnataka,2024-07-09,26.4,21.3,7.9,7.9
Davanagere,Karnataka,2024-07-10,28.5,21.5,3.1,3.1
Davanagere,Karnataka,2024-07-11,28.7,21.5,1.5,1.5
Davanagere,Karnataka,2024-07-12,28.5,22.5,7.7,7.7
Davanagere,Karnataka,2024-07-13,27.1,21.9,2.7,2.7
Davanagere,Karnataka,2024-07-14,25.4,21.6,10.3,10.3
Davanagere,Karnataka,2024-07-15,23.8,21.8,26.6,26.6
Davanagere,Karnataka,2024-07-16,24.0,21.7,17.9,17.9
Davanagere,Karnataka,2024-07-17,25.6,21.9,7.5,7.5
Davanagere,Karnataka,2024-07-18,25.7,21.9,16.0,16.0
Davanagere,Karnataka,2024-07-19,23.4,21.6,38.4,38.4
Davanagere,Karnataka,2024-07-20,24.3,21.3,13.9,13.9
Davanagere,Karnataka,2024-07-21,26.9,21.8,11.6,11.6
Davanagere,Karnataka,2024-07-22,27.4,22.1,1.8,1.8
Davanagere,Karnataka,2024-07-23,26.7,22.1,1.8,1.8
Davanagere,Karnataka,2024-07-24,27.6,22.3,3.6,3.6
Davanagere,Karnataka,2024-07-25,26.6,22.3,7.4,7.4
Davanagere,Karnataka,2024-07-26,27.4,22.3,4.7,4.7
Davanagere,Karnataka,2024-07-27,25.8,22.4,2.9,2.9
Davanagere,Karnataka,2024-07-28,27.0,21.9,1.9,1.9
Davanagere,Karnataka,2024-07-29,27.6,22.5,9.3,9.3
Davanagere,Karnataka,2024-07-30,28.1,21.7,3.4,3.4
Davanagere,Karnataka,2024-07-31,27.0,21.7,4.7,4.7
Davanagere,Karnataka,2024-08-01,26.8,22.0,3.6,3.6
Davanagere,Karnataka,2024-08-02,24.9,21.7,5.8,5.8
Davanagere,Karnataka,2024-08-03,26.7,21.9,3.4,3.4
Davanagere,Karnataka,2024-08-04,28.0,21.3,2.5,2.5
Davanagere,Karnataka,2024-08-05,29.3,22.0,3.6,3.6
Davanagere,Karnataka,2024-08-06,28.0,22.0,5.7,5.7
Davanagere,Karnataka,2024-08-07,25.7,21.6,18.9,18.9
Davanagere,Karnataka,2024-08-08,28.4,21.1,10.5,10.5
Davanagere,Karnataka,2024-08-09,28.6,21.4,8.6,8.6
Davanagere,Karnataka,2024-08-10,28.0,21.5,3.4,3.4
Davanagere,Karnataka,2024-08-11,29.6,21.7,2.7,2.7
Davanagere,Karnataka,2024-08-12,29.8,21.3,0.1,0.1
Davanagere,Karnataka,2024-08-13,30.0,22.5,12.7,12.7
Davanagere,Karnataka,2024-08-14,29.7,21.2,10.0,10.0
Davanagere,Karnataka,2024-08-15,30.2,21.4,21.2,21.2
Davanagere,Karnataka,2024-08-16,29.4,21.7,19.3,19.3
Davanagere,Karnataka,2024-08-17,29.4,22.4,14.5,14.5
Davanagere,Karnataka,2024-08-18,30.0,21.6,10.9,10.9
Davanagere,Karnataka,2024-08-19,29.8,22.6,24.5,24.5
Davanagere,Karnataka,2024-08-20,30.3,22.0,20.7,20.7
Davanagere,Karnataka,2024-08-21,29.8,22.4,24.4,24.4
Davanagere,Karnataka,2024-08-22,28.6,22.2,0.7,0.7
Davanagere,Karnataka,2024-08-23,28.3,21.4,0.8,0.8
Davanagere,Karnataka,2024-08-24,26.7,21.7,6.0,6.0
Davanagere,Karnataka,2024-08-25,28.1,21.3,1.3,1.3
Davanagere,Karnataka,2024-08-26,28.2,21.9,1.4,1.4
Davanagere,Karnataka,2024-08-27,27.9,21.7,1.3,1.3
Davanagere,Karnataka,2024-08-28,28.1,22.1,4.3,4.3
Davanagere,Karnataka,2024-08-29,28.1,22.0,3.4,3.4
Davanagere,Karnataka,2024-08-30,27.9,22.2,9.1,9.1
Davanagere,Karnataka,2024-08-31,25.1,22.1,8.0,8.0
Davanagere,Karnataka,2024-09-01,24.6,22.0,8.6,8.6
Davanagere,Karnataka,2024-09-02,26.9,22.1,6.4,6.4
Davanagere,Karnataka,2024-09-03,28.2,22.3,4.8,4.8
Davanagere,Karnataka,2024-09-04,26.7,22.4,4.1,4.1
Davanagere,Karnataka,2024-09-05,28.4,22.1,1.7,1.7
