facility_id_from,facility_id_to,district,state,travel_time_min
FAC0110,FAC0092,Jaipur,Rajasthan,3.84
FAC0110,FAC0093,Jaipur,Rajasthan,15.66
FAC0110,FAC0094,Jaipur,Rajasthan,8.38
FAC0110,FAC0095,Jaipur,Rajasthan,7.75
FAC0110,FAC0096,Jaipur,Rajasthan,16.23
FAC0110,FAC0097,Jaipur,Rajasthan,11.06
FAC0110,FAC0098,Jaipur,Rajasthan,12.38
FAC0110,FAC0099,Jaipur,Rajasthan,9.53
FAC0110,FAC0100,Jaipur,Rajasthan,8.63
FAC0110,FAC0101,Jaipur,Rajasthan,7.67
FAC0110,FAC0102,Jaipur,Rajasthan,3.3
FAC0110,FAC0103,Jaipur,Rajasthan,8.25
FAC0110,FAC0104,Jaipur,Rajasthan,8.82
FAC0110,FAC0105,Jaipur,Rajasthan,4.27
FAC0110,FAC0106,Jaipur,Rajasthan,15.56
FAC0110,FAC0107,Jaipur,Rajasthan,15.96
FAC0110,FAC0108,Jaipur,Rajasthan,18.11
FAC0110,FAC0109,Jaipur,Rajasthan,11.69
FAC0110,FAC0111,Jaipur,Rajasthan,7.04
FAC0110,FAC0112,Jaipur,Rajasthan,3.1
FAC0110,FAC0113,Jaipur,Rajasthan,21.75
FAC0110,FAC0114,Jaipur,Rajasthan,11.1
FAC0110,FAC0115,Jaipur,Rajasthan,7.75
FAC0110,FAC0116,Jaipur,Rajasthan,8.96
FAC0110,FAC0117,Jaipur,Rajasthan,9.83
FAC0110,FAC0118,Jaipur,Rajasthan,8.12
FAC0110,FAC0119,Jaipur,Rajasthan,7.89
FAC0110,FAC0120,Jaipur,Rajasthan,9.91
FAC0111,FAC0091,Jaipur,Rajasthan,12.37
FAC0111,FAC0092,Jaipur,Rajasthan,3.97
FAC0111,FAC0093,Jaipur,Rajasthan,14.13
FAC0111,FAC0094,Jaipur,Rajasthan,13.85
FAC0111,FAC0095,Jaipur,Rajasthan,13.21
FAC0111,FAC0096,Jaipur,Rajasthan,19.01
FAC0111,FAC0097,Jaipur,Rajasthan,13.84
FAC0111,FAC0098,Jaipur,Rajasthan,15.16
FAC0111,FAC0099,Jaipur,Rajasthan,12.31
FAC0111,FAC0100,Jaipur,Rajasthan,8.12
FAC0111,FAC0101,Jaipur,Rajasthan,7.17
FAC0111,FAC0102,Jaipur,Rajasthan,8.54
FAC0111,FAC0103,Jaipur,Rajasthan,13.72
FAC0111,FAC0104,Jaipur,Rajasthan,14.05
FAC0111,FAC0105,Jaipur,Rajasthan,9.72
FAC0111,FAC0106,Jaipur,Rajasthan,16.28
FAC0111,FAC0107,Jaipur,Rajasthan,16.17
FAC0111,FAC0108,Jaipur,Rajasthan,20.89
FAC0111,FAC0109,Jaipur,Rajasthan,16.72
FAC0111,FAC0110,Jaipur,Rajasthan,7.54
FAC0111,FAC0112,Jaipur,Rajasthan,3.47
FAC0111,FAC0113,Jaipur,Rajasthan,26.98
FAC0111,FAC0114,Jaipur,Rajasthan,12.54
FAC0111,FAC0115,Jaipur,Rajasthan,12.99
FAC0111,FAC0116,Jaipur,Rajasthan,13.71
FAC0111,FAC0117,Jaipur,Rajasthan,12.61
FAC0111,FAC0118,Jaipur,Rajasthan,13.36
FAC0111,FAC0119,Jaipur,Rajasthan,13.13
FAC0111,FAC0120,Jaipur,Rajasthan,9.41
FAC0112,FAC0091,Jaipur,Rajasthan,10.71
FAC0112,FAC0092,Jaipur,Rajasthan,4.54
FAC0112,FAC0093,Jaipur,Rajasthan,16.06
FAC0112,FAC0094,Jaipur,Rajasthan,11.23
FAC0112,FAC0095,Jaipur,Rajasthan,10.59
FAC0112,FAC0096,Jaipur,Rajasthan,17.2
FAC0112,FAC0097,Jaipur,Rajasthan,12.03
FAC0112,FAC0098,Jaipur,Rajasthan,13.35
FAC0112,FAC0099,Jaipur,Rajasthan,10.5
FAC0112,FAC0100,Jaipur,Rajasthan,6.31
FAC0112,FAC0101,Jaipur,Rajasthan,5.36
FAC0112,FAC0102,Jaipur,Rajasthan,5.92
FAC0112,FAC0103,Jaipur,Rajasthan,11.09
FAC0112,FAC0104,Jaipur,Rajasthan,11.67
FAC0112,FAC0105,Jaipur,Rajasthan,7.09
FAC0112,FAC0106,Jaipur,Rajasthan,15.5
FAC0112,FAC0107,Jaipur,Rajasthan,14.25
FAC0112,FAC0108,Jaipur,Rajasthan,19.07
FAC0112,FAC0109,Jaipur,Rajasthan,14.3
FAC0112,FAC0110,Jaipur,Rajasthan,4.91
FAC0112,FAC0111,Jaipur,Rajasthan,4.59
FAC0112,FAC0113,Jaipur,Rajasthan,24.36
FAC0112,FAC0114,Jaipur,Rajasthan,10.73
FAC0112,FAC0115,Jaipur,Rajasthan,10.36
FAC0112,FAC0116,Jaipur,Rajasthan,11.81
FAC0112,FAC0117,Jaipur,Rajasthan,10.79
FAC0112,FAC0118,Jaipur,Rajasthan,10.74
FAC0112,FAC0119,Jaipur,Rajasthan,10.51
FAC0112,FAC0120,Jaipur,Rajasthan,7.6
FAC0113,FAC0091,Jaipur,Rajasthan,20.25
FAC0113,FAC0092,Jaipur,Rajasthan,25.39
FAC0113,FAC0093,Jaipur,Rajasthan,28.51
FAC0113,FAC0094,Jaipur,Rajasthan,18.2
FAC0113,FAC0095,Jaipur,Rajasthan,18.48
FAC0113,FAC0096,Jaipur,Rajasthan,12.51
FAC0113,FAC0097,Jaipur,Rajasthan,15.18
FAC0113,FAC0098,Jaipur,Rajasthan,19.95
FAC0113,FAC0099,Jaipur,Rajasthan,20.39
FAC0113,FAC0100,Jaipur,Rajasthan,21.6
FAC0113,FAC0101,Jaipur,Rajasthan,23.22
FAC0113,FAC0102,Jaipur,Rajasthan,21.27
FAC0113,FAC0103,Jaipur,Rajasthan,18.98
FAC0113,FAC0104,Jaipur,Rajasthan,19.13
FAC0113,FAC0105,Jaipur,Rajasthan,21.76
FAC0113,FAC0106,Jaipur,Rajasthan,28.03
FAC0113,FAC0107,Jaipur,Rajasthan,28.8
FAC0113,FAC0108,Jaipur,Rajasthan,8.54
FAC0113,FAC0109,Jaipur,Rajasthan,16.06
FAC0113,FAC0110,Jaipur,Rajasthan,23.17
FAC0113,FAC0111,Jaipur,Rajasthan,28.59
FAC0113,FAC0112,Jaipur,Rajasthan,24.65
FAC0113,FAC0114,Jaipur,Rajasthan,17.55
FAC0113,FAC0115,Jaipur,Rajasthan,21.2
FAC0113,FAC0116,Jaipur,Rajasthan,19.27
FAC0113,FAC0117,Jaipur,Rajasthan,17.37
FAC0113,FAC0118,Jaipur,Rajasthan,17.41
FAC0113,FAC0119,Jaipur,Rajasthan,17.18
FAC0113,FAC0120,Jaipur,Rajasthan,21.92
FAC0114,FAC0091,Jaipur,Rajasthan,16.63
FAC0114,FAC0092,Jaipur,Rajasthan,14.43
FAC0114,FAC0093,Jaipur,Rajasthan,24.9
FAC0114,FAC0094,Jaipur,Rajasthan,9.35
FAC0114,FAC0095,Jaipur,Rajasthan,9.42
FAC0114,FAC0096,Jaipur,Rajasthan,8.05
FAC0114,FAC0097,Jaipur,Rajasthan,4.11
FAC0114,FAC0098,Jaipur,Rajasthan,8.55
FAC0114,FAC0099,Jaipur,Rajasthan,6.56
FAC0114,FAC0100,Jaipur,Rajasthan,5.01
FAC0114,FAC0101,Jaipur,Rajasthan,6.63
FAC0114,FAC0102,Jaipur,Rajasthan,13.13
FAC0114,FAC0103,Jaipur,Rajasthan,9.53
FAC0114,FAC0104,Jaipur,Rajasthan,9.05
FAC0114,FAC0105,Jaipur,Rajasthan,14.09
FAC0114,FAC0106,Jaipur,Rajasthan,24.42
FAC0114,FAC0107,Jaipur,Rajasthan,23.2
FAC0114,FAC0108,Jaipur,Rajasthan,9.51
FAC0114,FAC0109,Jaipur,Rajasthan,9.38
FAC0114,FAC0110,Jaipur,Rajasthan,12.21
FAC0114,FAC0111,Jaipur,Rajasthan,13.71
FAC0114,FAC0112,Jaipur,Rajasthan,10.73
FAC0114,FAC0113,Jaipur,Rajasthan,18.23
FAC0114,FAC0115,Jaipur,Rajasthan,17.35
FAC0114,FAC0116,Jaipur,Rajasthan,9.65
FAC0114,FAC0117,Jaipur,Rajasthan,5.56
FAC0114,FAC0118,Jaipur,Rajasthan,11.54
FAC0114,FAC0119,Jaipur,Rajasthan,11.48
FAC0114,FAC0120,Jaipur,Rajasthan,5.9
FAC0115,FAC0091,Jaipur,Rajasthan,1.56
FAC0115,FAC0092,Jaipur,Rajasthan,9.81
FAC0115,FAC0093,Jaipur,Rajasthan,9.46
FAC0115,FAC0094,Jaipur,Rajasthan,7.43
FAC0115,FAC0095,Jaipur,Rajasthan,7.27
FAC0115,FAC0096,Jaipur,Rajasthan,17.95
FAC0115,FAC0097,Jaipur,Rajasthan,12.85
FAC0115,FAC0098,Jaipur,Rajasthan,16.03
FAC0115,FAC0099,Jaipur,Rajasthan,13.15
FAC0115,FAC0100,Jaipur,Rajasthan,14.42
FAC0115,FAC0101,Jaipur,Rajasthan,13.46
FAC0115,FAC0102,Jaipur,Rajasthan,5.69
FAC0115,FAC0103,Jaipur,Rajasthan,7.77
FAC0115,FAC0104,Jaipur,Rajasthan,8.35
FAC0115,FAC0105,Jaipur,Rajasthan,6.18
FAC0115,FAC0106,Jaipur,Rajasthan,9.33
FAC0115,FAC0107,Jaipur,Rajasthan,9.74
FAC0115,FAC0108,Jaipur,Rajasthan,19.83
FAC0115,FAC0109,Jaipur,Rajasthan,9.76
FAC0115,FAC0110,Jaipur,Rajasthan,7.6
FAC0115,FAC0111,Jaipur,Rajasthan,12.84
FAC0115,FAC0112,Jaipur,Rajasthan,9.07
FAC0115,FAC0113,Jaipur,Rajasthan,19.82
FAC0115,FAC0114,Jaipur,Rajasthan,14.72
FAC0115,FAC0116,Jaipur,Rajasthan,8.49
FAC0115,FAC0117,Jaipur,Rajasthan,13.48
FAC0115,FAC0118,Jaipur,Rajasthan,6.2
FAC0115,FAC0119,Jaipur,Rajasthan,5.97
FAC0115,FAC0120,Jaipur,Rajasthan,15.7
FAC0116,FAC0091,Jaipur,Rajasthan,8.5
FAC0116,FAC0092,Jaipur,Rajasthan,9.62
FAC0116,FAC0093,Jaipur,Rajasthan,16.77
FAC0116,FAC0094,Jaipur,Rajasthan,1.64
FAC0116,FAC0095,Jaipur,Rajasthan,1.29
FAC0116,FAC0096,Jaipur,Rajasthan,11.44
FAC0116,FAC0097,Jaipur,Rajasthan,6.34
FAC0116,FAC0098,Jaipur,Rajasthan,9.53
FAC0116,FAC0099,Jaipur,Rajasthan,7.15
FAC0116,FAC0100,Jaipur,Rajasthan,10.49
FAC0116,FAC0101,Jaipur,Rajasthan,12.1
FAC0116,FAC0102,Jaipur,Rajasthan,6.12
FAC0116,FAC0103,Jaipur,Rajasthan,1.8
FAC0116,FAC0104,Jaipur,Rajasthan,1.16
FAC0116,FAC0105,Jaipur,Rajasthan,6.12
FAC0116,FAC0106,Jaipur,Rajasthan,16.29
FAC0116,FAC0107,Jaipur,Rajasthan,17.05
FAC0116,FAC0108,Jaipur,Rajasthan,13.32
FAC0116,FAC0109,Jaipur,Rajasthan,5.16
FAC0116,FAC0110,Jaipur,Rajasthan,7.4
FAC0116,FAC0111,Jaipur,Rajasthan,12.82
FAC0116,FAC0112,Jaipur,Rajasthan,8.88
FAC0116,FAC0113,Jaipur,Rajasthan,19.35
FAC0116,FAC0114,Jaipur,Rajasthan,8.72
FAC0116,FAC0115,Jaipur,Rajasthan,9.18
FAC0116,FAC0117,Jaipur,Rajasthan,6.97
FAC0116,FAC0118,Jaipur,Rajasthan,3.41
FAC0116,FAC0119,Jaipur,Rajasthan,3.35
FAC0116,FAC0120,Jaipur,Rajasthan,10.59
FAC0117,FAC0091,Jaipur,Rajasthan,13.77
FAC0117,FAC0092,Jaipur,Rajasthan,13.47
FAC0117,FAC0093,Jaipur,Rajasthan,22.04
FAC0117,FAC0094,Jaipur,Rajasthan,6.25
FAC0117,FAC0095,Jaipur,Rajasthan,7.24
FAC0117,FAC0096,Jaipur,Rajasthan,7.74
FAC0117,FAC0097,Jaipur,Rajasthan,2.57
FAC0117,FAC0098,Jaipur,Rajasthan,3.89
FAC0117,FAC0099,Jaipur,Rajasthan,4.09
FAC0117,FAC0100,Jaipur,Rajasthan,7.92
FAC0117,FAC0101,Jaipur,Rajasthan,9.54
FAC0117,FAC0102,Jaipur,Rajasthan,10.82
FAC0117,FAC0103,Jaipur,Rajasthan,6.44
FAC0117,FAC0104,Jaipur,Rajasthan,5.95
FAC0117,FAC0105,Jaipur,Rajasthan,11.79
FAC0117,FAC0106,Jaipur,Rajasthan,21.56
FAC0117,FAC0107,Jaipur,Rajasthan,22.32
FAC0117,FAC0108,Jaipur,Rajasthan,9.62
FAC0117,FAC0109,Jaipur,Rajasthan,8.01
FAC0117,FAC0110,Jaipur,Rajasthan,9.91
FAC0117,FAC0111,Jaipur,Rajasthan,13.94
FAC0117,FAC0112,Jaipur,Rajasthan,10.95
FAC0117,FAC0113,Jaipur,Rajasthan,17.99
FAC0117,FAC0114,Jaipur,Rajasthan,4.39
FAC0117,FAC0115,Jaipur,Rajasthan,14.72
FAC0117,FAC0116,Jaipur,Rajasthan,6.77
FAC0117,FAC0118,Jaipur,Rajasthan,8.76
FAC0117,FAC0119,Jaipur,Rajasthan,8.7
FAC0117,FAC0120,Jaipur,Rajasthan,8.82
FAC0118,FAC0091,Jaipur,Rajasthan,6.14
FAC0118,FAC0092,Jaipur,Rajasthan,10.31
FAC0118,FAC0093,Jaipur,Rajasthan,14.4
FAC0118,FAC0094,Jaipur,Rajasthan,2.97
FAC0118,FAC0095,Jaipur,Rajasthan,2.71
FAC0118,FAC0096,Jaipur,Rajasthan,13.39
FAC0118,FAC0097,Jaipur,Rajasthan,8.29
FAC0118,FAC0098,Jaipur,Rajasthan,11.48
FAC0118,FAC0099,Jaipur,Rajasthan,8.6
FAC0118,FAC0100,Jaipur,Rajasthan,11.93
FAC0118,FAC0101,Jaipur,Rajasthan,13.55
FAC0118,FAC0102,Jaipur,Rajasthan,6.19
FAC0118,FAC0103,Jaipur,Rajasthan,3.22
FAC0118,FAC0104,Jaipur,Rajasthan,3.79
FAC0118,FAC0105,Jaipur,Rajasthan,6.68
FAC0118,FAC0106,Jaipur,Rajasthan,13.92
FAC0118,FAC0107,Jaipur,Rajasthan,14.69
FAC0118,FAC0108,Jaipur,Rajasthan,15.27
FAC0118,FAC0109,Jaipur,Rajasthan,6.78
FAC0118,FAC0110,Jaipur,Rajasthan,8.09
FAC0118,FAC0111,Jaipur,Rajasthan,13.51
FAC0118,FAC0112,Jaipur,Rajasthan,9.57
FAC0118,FAC0113,Jaipur,Rajasthan,16.99
FAC0118,FAC0114,Jaipur,Rajasthan,10.17
FAC0118,FAC0115,Jaipur,Rajasthan,7.09
FAC0118,FAC0116,Jaipur,Rajasthan,3.93
FAC0118,FAC0117,Jaipur,Rajasthan,8.93
FAC0118,FAC0119,Jaipur,Rajasthan,1.41
FAC0118,FAC0120,Jaipur,Rajasthan,12.03
FAC0119,FAC0091,Jaipur,Rajasthan,6.77
FAC0119,FAC0092,Jaipur,Rajasthan,10.62
FAC0119,FAC0093,Jaipur,Rajasthan,15.04
FAC0119,FAC0094,Jaipur,Rajasthan,2.44
FAC0119,FAC0095,Jaipur,Rajasthan,2.18
FAC0119,FAC0096,Jaipur,Rajasthan,12.86
FAC0119,FAC0097,Jaipur,Rajasthan,7.76
FAC0119,FAC0098,Jaipur,Rajasthan,10.95
FAC0119,FAC0099,Jaipur,Rajasthan,8.06
FAC0119,FAC0100,Jaipur,Rajasthan,11.4
FAC0119,FAC0101,Jaipur,Rajasthan,13.02
FAC0119,FAC0102,Jaipur,Rajasthan,6.82
FAC0119,FAC0103,Jaipur,Rajasthan,2.69
FAC0119,FAC0104,Jaipur,Rajasthan,3.26
FAC0119,FAC0105,Jaipur,Rajasthan,7.12
FAC0119,FAC0106,Jaipur,Rajasthan,14.55
FAC0119,FAC0107,Jaipur,Rajasthan,15.32
FAC0119,FAC0108,Jaipur,Rajasthan,14.74
FAC0119,FAC0109,Jaipur,Rajasthan,6.25
FAC0119,FAC0110,Jaipur,Rajasthan,8.4
FAC0119,FAC0111,Jaipur,Rajasthan,13.82
FAC0119,FAC0112,Jaipur,Rajasthan,9.88
FAC0119,FAC0113,Jaipur,Rajasthan,17.62
FAC0119,FAC0114,Jaipur,Rajasthan,9.64
FAC0119,FAC0115,Jaipur,Rajasthan,7.72
FAC0119,FAC0116,Jaipur,Rajasthan,3.4
FAC0119,FAC0117,Jaipur,Rajasthan,8.39
FAC0119,FAC0118,Jaipur,Rajasthan,1.68
FAC0119,FAC0120,Jaipur,Rajasthan,11.5
FAC0120,FAC0091,Jaipur,Rajasthan,15.64
FAC0120,FAC0092,Jaipur,Rajasthan,11.05
FAC0120,FAC0093,Jaipur,Rajasthan,22.03
FAC0120,FAC0094,Jaipur,Rajasthan,11.44
FAC0120,FAC0095,Jaipur,Rajasthan,10.8
FAC0120,FAC0096,Jaipur,Rajasthan,12.07
FAC0120,FAC0097,Jaipur,Rajasthan,9.87
FAC0120,FAC0098,Jaipur,Rajasthan,12.23
FAC0120,FAC0099,Jaipur,Rajasthan,9.8
FAC0120,FAC0100,Jaipur,Rajasthan,2.25
FAC0120,FAC0101,Jaipur,Rajasthan,3.26
FAC0120,FAC0102,Jaipur,Rajasthan,10.84
FAC0120,FAC0103,Jaipur,Rajasthan,11.3
FAC0120,FAC0104,Jaipur,Rajasthan,11.37
FAC0120,FAC0105,Jaipur,Rajasthan,11.81
FAC0120,FAC0106,Jaipur,Rajasthan,21.07
FAC0120,FAC0107,Jaipur,Rajasthan,19.82
FAC0120,FAC0108,Jaipur,Rajasthan,15.27
FAC0120,FAC0109,Jaipur,Rajasthan,14.87
FAC0120,FAC0110,Jaipur,Rajasthan,9.71
FAC0120,FAC0111,Jaipur,Rajasthan,10.34
FAC0120,FAC0112,Jaipur,Rajasthan,7.35
FAC0120,FAC0113,Jaipur,Rajasthan,23.99
FAC0120,FAC0114,Jaipur,Rajasthan,6.67
FAC0120,FAC0115,Jaipur,Rajasthan,15.29
FAC0120,FAC0116,Jaipur,Rajasthan,11.03
FAC0120,FAC0117,Jaipur,Rajasthan,9.68
FAC0120,FAC0118,Jaipur,Rajasthan,12.92
FAC0120,FAC0119,Jaipur,Rajasthan,12.86
FAC0121,FAC0122,Tiruvallur,Tamil Nadu,1.57
FAC0121,FAC0123,Tiruvallur,Tamil Nadu,12.3
FAC0121,FAC0124,Tiruvallur,Tamil Nadu,5.93
FAC0121,FAC0125,Tiruvallur,Tamil Nadu,5.9
FAC0121,FAC0126,Tiruvallur,Tamil Nadu,4.49
FAC0121,FAC0127,Tiruvallur,Tamil Nadu,16.72
FAC0121,FAC0128,Tiruvallur,Tamil Nadu,8.48
FAC0121,FAC0129,Tiruvallur,Tamil Nadu,8.43
FAC0121,FAC0130,Tiruvallur,Tamil Nadu,22.28
FAC0121,FAC0131,Tiruvallur,Tamil Nadu,10.16
FAC0121,FAC0132,Tiruvallur,Tamil Nadu,0.91
FAC0121,FAC0133,Tiruvallur,Tamil Nadu,21.05
FAC0121,FAC0134,Tiruvallur,Tamil Nadu,21.18
FAC0121,FAC0135,Tiruvallur,Tamil Nadu,21.81
FAC0121,FAC0136,Tiruvallur,Tamil Nadu,23.09
FAC0121,FAC0137,Tiruvallur,Tamil Nadu,26.89
FAC0121,FAC0138,Tiruvallur,Tamil Nadu,10.4
FAC0121,FAC0139,Tiruvallur,Tamil Nadu,23.64
FAC0121,FAC0140,Tiruvallur,Tamil Nadu,25.55
FAC0121,FAC0141,Tiruvallur,Tamil Nadu,23.73
FAC0121,FAC0142,Tiruvallur,Tamil Nadu,17.45
FAC0121,FAC0143,Tiruvallur,Tamil Nadu,1.34
FAC0121,FAC0144,Tiruvallur,Tamil Nadu,26.74
FAC0121,FAC0145,Tiruvallur,Tamil Nadu,9.39
FAC0121,FAC0146,Tiruvallur,Tamil Nadu,18.7
FAC0121,FAC0147,Tiruvallur,Tamil Nadu,23.95
FAC0121,FAC0148,Tiruvallur,Tamil Nadu,22.24
FAC0121,FAC0149,Tiruvallur,Tamil Nadu,14.24
FAC0121,FAC0150,Tiruvallur,Tamil Nadu,17.66
FAC0122,FAC0121,Tiruvallur,Tamil Nadu,1.57
FAC0122,FAC0123,Tiruvallur,Tamil Nadu,11.58
FAC0122,FAC0124,Tiruvallur,Tamil Nadu,6.07
FAC0122,FAC0125,Tiruvallur,Tamil Nadu,6.04
FAC0122,FAC0126,Tiruvallur,Tamil Nadu,4.63
FAC0122,FAC0127,Tiruvallur,Tamil Nadu,16.77
FAC0122,FAC0128,Tiruvallur,Tamil Nadu,8.53
FAC0122,FAC0129,Tiruvallur,Tamil Nadu,8.48
FAC0122,FAC0130,Tiruvallur,Tamil Nadu,22.42
FAC0122,FAC0131,Tiruvallur,Tamil Nadu,10.21
FAC0122,FAC0132,Tiruvallur,Tamil Nadu,0.66
FAC0122,FAC0133,Tiruvallur,Tamil Nadu,21.19
FAC0122,FAC0134,Tiruvallur,Tamil Nadu,21.32
FAC0122,FAC0135,Tiruvallur,Tamil Nadu,21.95
FAC0122,FAC0136,Tiruvallur,Tamil Nadu,23.14
FAC0122,FAC0137,Tiruvallur,Tamil Nadu,26.94
FAC0122,FAC0138,Tiruvallur,Tamil Nadu,10.45
FAC0122,FAC0139,Tiruvallur,Tamil Nadu,23.78
FAC0122,FAC0140,Tiruvallur,Tamil Nadu,25.6
FAC0122,FAC0141,Tiruvallur,Tamil Nadu,23.79
FAC0122,FAC0142,Tiruvallur,Tamil Nadu,17.58
FAC0122,FAC0143,Tiruvallur,Tamil Nadu,2.26
FAC0122,FAC0144,Tiruvallur,Tamil Nadu,26.79
FAC0122,FAC0145,Tiruvallur,Tamil Nadu,9.53
FAC0122,FAC0146,Tiruvallur,Tamil Nadu,18.75
FAC0122,FAC0147,Tiruvallur,Tamil Nadu,24.0
FAC0122,FAC0148,Tiruvallur,Tamil Nadu,22.38
FAC0122,FAC0149,Tiruvallur,Tamil Nadu,14.37
FAC0122,FAC0150,Tiruvallur,Tamil Nadu,17.8
FAC0123,FAC0121,Tiruvallur,Tamil Nadu,13.21
FAC0123,FAC0122,Tiruvallur,Tamil Nadu,11.64
FAC0123,FAC0124,Tiruvallur,Tamil Nadu,10.74
FAC0123,FAC0125,Tiruvallur,Tamil Nadu,10.62
FAC0123,FAC0126,Tiruvallur,Tamil Nadu,10.99
FAC0123,FAC0127,Tiruvallur,Tamil Nadu,14.3
FAC0123,FAC0128,Tiruvallur,Tamil Nadu,10.45
FAC0123,FAC0129,Tiruvallur,Tamil Nadu,10.4
FAC0123,FAC0130,Tiruvallur,Tamil Nadu,26.42
FAC0123,FAC0131,Tiruvallur,Tamil Nadu,8.64
FAC0123,FAC0132,Tiruvallur,Tamil Nadu,12.3
FAC0123,FAC0133,Tiruvallur,Tamil Nadu,25.19
FAC0123,FAC0134,Tiruvallur,Tamil Nadu,25.32
FAC0123,FAC0135,Tiruvallur,Tamil Nadu,25.95
FAC0123,FAC0136,Tiruvallur,Tamil Nadu,20.67
FAC0123,FAC0137,Tiruvallur,Tamil Nadu,24.47
FAC0123,FAC0138,Tiruvallur,Tamil Nadu,8.34
FAC0123,FAC0139,Tiruvallur,Tamil Nadu,25.39
FAC0123,FAC0140,Tiruvallur,Tamil Nadu,23.13
FAC0123,FAC0141,Tiruvallur,Tamil Nadu,21.31
FAC0123,FAC0142,Tiruvallur,Tamil Nadu,23.77
FAC0123,FAC0143,Tiruvallur,Tamil Nadu,13.9
FAC0123,FAC0144,Tiruvallur,Tamil Nadu,24.32
FAC0123,FAC0145,Tiruvallur,Tamil Nadu,13.53
FAC0123,FAC0146,Tiruvallur,Tamil Nadu,16.28
FAC0123,FAC0147,Tiruvallur,Tamil Nadu,21.52
FAC0123,FAC0148,Tiruvallur,Tamil Nadu,26.38
FAC0123,FAC0149,Tiruvallur,Tamil Nadu,17.91
FAC0123,FAC0150,Tiruvallur,Tamil Nadu,13.64
FAC0124,FAC0121,Tiruvallur,Tamil Nadu,6.11
FAC0124,FAC0122,Tiruvallur,Tamil Nadu,6.16
FAC0124,FAC0123,Tiruvallur,Tamil Nadu,7.8
FAC0124,FAC0125,Tiruvallur,Tamil Nadu,3.27
FAC0124,FAC0126,Tiruvallur,Tamil Nadu,1.68
FAC0124,FAC0127,Tiruvallur,Tamil Nadu,15.42
FAC0124,FAC0128,Tiruvallur,Tamil Nadu,11.57
FAC0124,FAC0129,Tiruvallur,Tamil Nadu,11.53
FAC0124,FAC0130,Tiruvallur,Tamil Nadu,17.79
FAC0124,FAC0131,Tiruvallur,Tamil Nadu,9.77
FAC0124,FAC0132,Tiruvallur,Tamil Nadu,5.5
FAC0124,FAC0133,Tiruvallur,Tamil Nadu,16.55
FAC0124,FAC0134,Tiruvallur,Tamil Nadu,16.68
FAC0124,FAC0135,Tiruvallur,Tamil Nadu,17.32
FAC0124,FAC0136,Tiruvallur,Tamil Nadu,21.8
FAC0124,FAC0137,Tiruvallur,Tamil Nadu,25.6
FAC0124,FAC0138,Tiruvallur,Tamil Nadu,9.46
FAC0124,FAC0139,Tiruvallur,Tamil Nadu,19.14
FAC0124,FAC0140,Tiruvallur,Tamil Nadu,24.26
FAC0124,FAC0141,Tiruvallur,Tamil Nadu,22.44
FAC0124,FAC0142,Tiruvallur,Tamil Nadu,15.59
FAC0124,FAC0143,Tiruvallur,Tamil Nadu,6.8
FAC0124,FAC0144,Tiruvallur,Tamil Nadu,25.45
FAC0124,FAC0145,Tiruvallur,Tamil Nadu,4.9
FAC0124,FAC0146,Tiruvallur,Tamil Nadu,17.4
FAC0124,FAC0147,Tiruvallur,Tamil Nadu,22.65
FAC0124,FAC0148,Tiruvallur,Tamil Nadu,17.75
FAC0124,FAC0149,Tiruvallur,Tamil Nadu,9.74
FAC0124,FAC0150,Tiruvallur,Tamil Nadu,13.16
FAC0125,FAC0121,Tiruvallur,Tamil Nadu,5.95
FAC0125,FAC0122,Tiruvallur,Tamil Nadu,6.0
FAC0125,FAC0123,Tiruvallur,Tamil Nadu,8.44
FAC0125,FAC0124,Tiruvallur,Tamil Nadu,2.88
FAC0125,FAC0126,Tiruvallur,Tamil Nadu,2.02
FAC0125,FAC0127,Tiruvallur,Tamil Nadu,16.51
FAC0125,FAC0128,Tiruvallur,Tamil Nadu,12.66
FAC0125,FAC0129,Tiruvallur,Tamil Nadu,12.62
FAC0125,FAC0130,Tiruvallur,Tamil Nadu,19.23
FAC0125,FAC0131,Tiruvallur,Tamil Nadu,10.86
FAC0125,FAC0132,Tiruvallur,Tamil Nadu,5.34
FAC0125,FAC0133,Tiruvallur,Tamil Nadu,18.0
FAC0125,FAC0134,Tiruvallur,Tamil Nadu,18.13
FAC0125,FAC0135,Tiruvallur,Tamil Nadu,18.76
FAC0125,FAC0136,Tiruvallur,Tamil Nadu,22.89
FAC0125,FAC0137,Tiruvallur,Tamil Nadu,26.69
FAC0125,FAC0138,Tiruvallur,Tamil Nadu,10.56
FAC0125,FAC0139,Tiruvallur,Tamil Nadu,20.59
FAC0125,FAC0140,Tiruvallur,Tamil Nadu,25.35
FAC0125,FAC0141,Tiruvallur,Tamil Nadu,23.53
FAC0125,FAC0142,Tiruvallur,Tamil Nadu,17.04
FAC0125,FAC0143,Tiruvallur,Tamil Nadu,6.64
FAC0125,FAC0144,Tiruvallur,Tamil Nadu,26.54
FAC0125,FAC0145,Tiruvallur,Tamil Nadu,6.34
FAC0125,FAC0146,Tiruvallur,Tamil Nadu,18.49
FAC0125,FAC0147,Tiruvallur,Tamil Nadu,23.74
FAC0125,FAC0148,Tiruvallur,Tamil Nadu,19.19
FAC0125,FAC0149,Tiruvallur,Tamil Nadu,11.18
